settelmentdate,REGION,totaldemandday,minrrp,maxrrp,meanrrp,medianrrp,firstrrp,lastrrp,TempMin_C,TempMax_C,Temp9am_C,Temp3pm_C
2017-12-10,TAS,46824,47.34,204.05,78.44291666666666,75.39500000000001,63.7,75.81,14.9,24.7,19.6,23.2
2017-12-11,TAS,47789.55,66.12,203.65,87.84645833333333,82.05,77.51,104.99,15.1,21.6,15.9,21
2017-12-12,TAS,46399.33,76.1,4163.12,184.08791666666667,97.57,103.77,129.2,12,23.7,19.2,22.7
2017-12-13,TAS,46593.99,60.8,144.35,94.481875,95.2,109.66,85.71,15.3,26.3,20.3,25.7
2017-12-14,TAS,47535.94,73.26,224.67,103.47979166666667,96.93,96.98,95.54,19.6,26.7,22.8,21.6
2017-12-15,TAS,48913.43,66.98,310.18,101.325,97.03999999999999,94.05,90.38,11.6,23,15.7,20.4
2017-12-16,TAS,48017.88,71.89,195.77,101.40895833333333,99.245,98.78,102.69,13.5,21.8,19,17.1
2017-12-17,TAS,47459.68,71.9,115.72,84.37395833333333,77.72,98.51,94.58,10.7,19.4,16.7,18.2
2017-12-18,TAS,48576.2,62.57,137.5,90.66270833333333,93.065,108.19,137.5,12.8,24.4,19.1,22.2
2017-12-19,TAS,48427.78,68.14,262.26,108.05229166666666,93.36000000000001,143.35,93.29,15,31.1,18.5,28.5
2017-12-20,TAS,47694.01,54.81,254.6,89.43729166666667,84.49000000000001,84.31,93.25,18.4,21.9,20.9,20.7
2017-12-21,TAS,49518.41,36.63,129.32,82.16208333333333,81.345,87.81,99.26,12.8,23.8,15.4,21.8
2017-12-22,TAS,50914.22,67.24,2100.23,132.26770833333333,85.365,99.39,74.63,15.2,24.8,17.9,23.6
2017-12-23,TAS,50260.16,66.69,2479.15,130.84458333333333,79.33500000000001,75.76,79.53,14.2,24.2,18.9,22.7
2017-12-24,TAS,49840.33,54.06,160.28,77.13479166666667,74.235,74.44,75.36,10.9,18.7,14.8,17.4
2017-12-25,TAS,50077.65,49.34,136.38,75.33958333333334,74.255,62.38,77.46,10.8,21.9,15.2,21
2017-12-26,TAS,48631.61,75.8,91.44,82.03479166666666,82.37,79.13,75.8,12.8,20.9,15.9,19.4
2017-12-27,TAS,48835.65,56.35,244.7,85.930625,78.225,74.64,79.93,14,31.4,20.5,29.8
2017-12-28,TAS,52380.86,52,191.11,94.3275,89.125,82.44,108.16,20,32.3,26.6,20.9
2017-12-29,TAS,52426.84,75.71,136.98,89.79020833333334,88.17,84.88,87.6,15.1,24.2,16.8,22.4
2017-12-30,TAS,49669.46,50.96,94.53,69.41208333333333,71.31,94.53,56.84,14.6,19.1,15.6,17.4
2017-12-31,TAS,50291.97,52.74,81.76,72.79729166666667,75.97999999999999,62.81,76.05,13.6,26.7,18.6,26.1
2018-01-01,TAS,49338.6,68.69,100.16,76.87145833333334,75.47,76.05,76.18,15,22.9,17.1,21
2018-01-02,TAS,51174.68,75.8,88.75,78.858125,78.19,76.05,78.13,13.3,23.6,15.7,21.5
2018-01-03,TAS,51178.42,68.26,88.71,76.66833333333334,75.8,77.32,78.65,10.3,21.9,16.1,19.1
2018-01-04,TAS,53005.04,71.18,101.68,81.96770833333333,80.06,78.13,79.4,15.6,26.5,17.1,26.1
2018-01-05,TAS,53669.45,71.97,121.34,86.39854166666666,83.745,82.54,108.61,13.8,22.3,16.2,19.5
2018-01-06,TAS,52728.26,18.88,138.16,80.108125,76.6,86.18,69.73,15.7,35.8,22.2,33.8
2018-01-07,TAS,52448.66,64.98,103.02,80.36333333333333,78.60499999999999,65.15,70.65,13.1,22.6,17.2,21.9
2018-01-08,TAS,54811.18,70.65,110,88.63,89.09,70.65,91.02,14.8,26.6,19.4,25
2018-01-09,TAS,54881.23,74.3,97.11,84.813125,83.935,94.54,83.6,14.2,19.4,16.7,17.3
2018-01-10,TAS,53019.88,76.41,243.35,86.69229166666666,79.475,100.73,87.9,11.8,21,15.7,20.1
2018-01-11,TAS,51503.94,65.1,405.75,91.13020833333333,80.64,84.94,88.94,13.7,28.3,20.5,26
2018-01-12,TAS,52377.86,71.59,143.09,90.38854166666667,89.235,91.16,92.21,19.1,29.1,21.6,27.5
2018-01-13,TAS,51881.31,48,140.97,86.13104166666666,86.66,92.54,79.01,13.5,15.8,13.5,11.8
2018-01-14,TAS,50623.98,60.99,118.23,83.16916666666667,82,78.48,80.26,9,19.1,14.6,17.4
2018-01-15,TAS,51221.07,73.8,163.01,89.09770833333333,82.755,80.26,93.31,14.3,20,17,17.3
2018-01-16,TAS,54081.7,77.08,157.89,89.47666666666666,87.41499999999999,94.08,95.75,9.7,20.2,15,18.3
2018-01-17,TAS,55637.96,81.61,182.07,99.67395833333333,97.275,94.41,103.76,10.2,20.6,16.8,19.5
2018-01-18,TAS,54369.3,44.77,2171.94,148.74958333333333,98.07,102.43,91.86,12.1,31.2,18,27.9
2018-01-19,TAS,54007.03,-168.19,2290.17,103.36166666666666,73.265,73.47,-74.64,18,29.5,29.4,19.6
2018-01-20,TAS,54074.56,-74.65,291.64,53.96083333333333,97.33,-62.27,100.17,13.6,20.8,16.2,19.8
2018-01-21,TAS,53670.03,79.98,201.7,102.0325,95.99,97.95,112.95,16,22.5,17.8,21.8
2018-01-22,TAS,53978.35,91.9,2452.39,218.62604166666665,120.065,122.85,114.11,15.8,24.6,21.3,22
2018-01-23,TAS,52882.51,64.75,165.76,101.93875,99.555,115.68,102.53,13.3,27.2,17.1,26.5
2018-01-24,TAS,52804.93,59.59,296.71,105.240625,100.345,99.4,100.52,13.4,28.1,18.4,27.3
2018-01-25,TAS,53346.08,86.41,165.08,101.04666666666667,100.62,103.25,96,15.1,26.9,19.3,25.8
2018-01-26,TAS,54246.69,71.67,195.7,92.63854166666667,89.855,95.29,92.08,17.3,21.8,17.6,21.1
2018-01-27,TAS,53602.33,45.96,179.31,99.13895833333333,97.32,95.72,45.96,14.8,28.1,21,27.6
2018-01-28,TAS,53049.630000000005,5.97,257.61,94.06208333333333,97.315,39.36,215.57,20.9,36.7,26.4,30.9
2018-01-29,TAS,54253.43,7.91,3015.82,229.320625,106.53,133.48,50.87,23.9,26.1,26.1,22.1
2018-01-30,TAS,48187.76,50.52,143.78,84.35875,88.78999999999999,50.87,90.18,12.4,20.6,15.5,15.6
2018-01-31,TAS,46912.43,42.43,136.57,81.28791666666666,85.33,93.05,75.54,8.4,16.1,12.5,14.6
2018-02-01,TAS,48082.73,71.02,98.42,83.32291666666667,85.35,73.77,80.89,8.6,21.6,14.6,21
2018-02-02,TAS,48774.57,73.19,140.13,89.39270833333333,87.19,80.89,87.06,13.9,20.3,17,15.9
2018-02-03,TAS,51043.62,81.3,197.72,97.933125,94.62,91.42,90.11,11.5,21.2,17.2,20.2
2018-02-04,TAS,51303.97,65.18,112.32,93.60333333333334,94.57,94.94,77.44,14.6,19.2,15.6,18.1
2018-02-05,TAS,52718.61,70.57,214.21,101.95270833333333,98.705,84.22,105.77,11.5,20.4,18,19.1
2018-02-06,TAS,53726.73,85.36,148.26,102.0325,103.19999999999999,107.82,107.09,11.6,24.5,17.2,23.8
2018-02-07,TAS,50427.81,76.23,140.8,103.97104166666666,104.36,109.81,104.31,15.6,26.6,19.6,24
2018-02-08,TAS,52438.49,-74.87,152.53,69.921875,87.02000000000001,39.92,146.34,18.4,22,18.5,20.1
2018-02-09,TAS,56264.74,82.31,186.51,110.06208333333333,106.39,126.19,103.4,16.5,23.1,17.8,22.5
2018-02-10,TAS,52843.59,51.1,161.29,99.72125,99.9,101.98,79.06,17.2,30.5,22.6,29
2018-02-11,TAS,49739.84,38.69,245.73,84.571875,84.055,79.06,84.03,13.4,20.3,14.2,18.7
2018-02-12,TAS,51894.74,82.71,110.06,92.55520833333334,90.13499999999999,83.26,90.67,9,23,14.7,17.7
2018-02-13,TAS,54250.2,51.88,103.89,92.44,94.09,95.72,98.85,12.9,20.9,14.9,20.1
2018-02-14,TAS,53242.72,54.48,150.57,87.62333333333333,87.97,97.22,84.63,14.7,18.8,18.1,15.4
2018-02-15,TAS,51056.3,17.52,123.63,83.981875,86.66999999999999,47.59,90.83,9.9,21.2,15.2,20.3
2018-02-16,TAS,50732.55,74.01,138.03,90.19645833333334,89.625,90.66,76.51,11.2,17.8,13.5,16.3
2018-02-17,TAS,52176.14,75.31,103.9,83.42083333333333,83.465,76.35,85.36,13.3,23.6,15.8,22.8
2018-02-18,TAS,53020.95,76.01,118.15,89.03125,87.305,83.66,86.22,14.5,18.5,15.5,16.5
2018-02-19,TAS,54973.65,74.93,155.71,87.80083333333333,86.225,94.22,93.88,11.2,15.5,13,14.8
2018-02-20,TAS,53115.15,58.17,194.59,87.03041666666667,86.85,91.72,97.53,12.1,18.1,13.2,17.8
2018-02-21,TAS,49901.06,54.38,115.08,83.07395833333334,86.85,88.34,54.4,10.9,23.1,13.1,21.2
2018-02-22,TAS,51091.479999999996,54.39,252.05,90.62125,85.39,54.39,79,10.6,22.2,15,21.7
2018-02-23,TAS,50671.02,58.22,120.55,84.95895833333333,83.64500000000001,79,83.05,13.8,22.4,16.7,19.8
2018-02-24,TAS,52672.229999999996,58.14,172.58,82.61395833333333,80.625,79.24,74.78,16.7,22.7,18.5,21.2
2018-02-25,TAS,48542.41,60.83,105.46,80.360625,82.6,76.29,72.87,11,16.7,12.8,14.9
2018-02-26,TAS,53411.69,59.35,100.08,85.60375,84.83,81.09,59.35,9.2,22.7,14.2,21.3
2018-02-27,TAS,49500.700000000004,59.32,131.02,78.08083333333333,80.32499999999999,59.35,70.93,10.4,26.3,14.3,25.4
2018-02-28,TAS,48886.21,59.39,129.3,82.9975,80.425,77.13,98.2,13.8,25.5,19.2,21.2
2018-03-01,TAS,50435.56,69.04,173.66,86.93395833333334,82.46,96.59,87.52,14,20.2,16.5,17.4
2018-03-02,TAS,54050.73,60.14,145.9,94.1225,95.435,68.83,94.37,13.3,23.1,15.1,20.9
2018-03-03,TAS,51172.43,81.18,197.46,97.12083333333334,95.095,96.78,81.18,13.2,26.8,16.4,22.4
2018-03-04,TAS,48432.22,63.36,122.48,84.66166666666666,83.95,84.43,97.53,12.1,21.3,15.6,19.4
2018-03-05,TAS,52620.18,63.73,108.48,92.39083333333333,90.755,97.53,83.93,11.2,19.5,13.6,18.3
2018-03-06,TAS,51443.42,69.72,246.13,95.76979166666666,92.24000000000001,84.19,69.72,8.8,20.5,13.7,19.7
2018-03-07,TAS,49215.13,60.52,131.09,90.94166666666666,96.08000000000001,63.27,131.09,10.9,21,15.7,20.2
2018-03-08,TAS,52438.38,67.26,189.85,93.220625,88.38,111.83,75.59,15.5,20.7,16.6,20.2
2018-03-09,TAS,52157.81,55.65,231.64,94.08395833333333,88.41499999999999,94.07,95.05,13,24.4,17.3,19.6
2018-03-10,TAS,50342.45,66.99,142.23,93.6075,93.32499999999999,99.28,108.32,15.6,28.2,18.9,25
2018-03-11,TAS,49860.31,66.19,131.29,83.73416666666667,80.11500000000001,123.72,71.38,18.2,25,20.3,24.6
2018-03-12,TAS,48843.32,70.01,251.14,87.76291666666667,90.84,72.06,87.62,13.2,21.8,15.2,19.2
2018-03-13,TAS,51751.86,65.43,154.48,86.83375,85.61,87.63,79.5,13.3,23.7,17.6,21.4
2018-03-14,TAS,53329.5,67.03,271.52,88.84458333333333,81.27,77.46,90.54,11.9,21.4,14.3,20.7
2018-03-15,TAS,54561.42,79.87,230.03,109.328125,96.845,90.54,87.12,14.3,19.4,15.7,18.4
2018-03-16,TAS,54962.909999999996,61.11,166.11,92.10791666666667,88.57,82.89,76.44,10.5,20.2,13.1,18.5
2018-03-17,TAS,52477.340000000004,69.61,164.72,88.44604166666667,82.32,90.12,71.76,13.1,30.1,18.6,29.7
2018-03-18,TAS,48115.73,55.16,135.51,86.314375,82.51,77.09,83.96,17.1,19.3,17.3,17.6
2018-03-19,TAS,48194.05,18.28,86.16,65.26229166666667,66.85,38.64,68.49,13.7,21.1,19.3,18.8
2018-03-20,TAS,50223.66,63.46,234.91,75.799375,69.89,70.79,84.09,8.6,16.4,10.7,16.1
2018-03-21,TAS,49771.28,54.08,122.49,68.72083333333333,66.16999999999999,77.93,66.21,7.1,16.2,8.5,15.4
2018-03-22,TAS,49708.89,55.66,125.71,70.01583333333333,68.13,68.52,71.48,8.5,16.8,13.5,16
2018-03-23,TAS,47560.94,47.54,116.47,68.34458333333333,67.14500000000001,82.69,66.78,12.9,23.4,14.8,22.9
2018-03-24,TAS,48014.37,7.56,165.06,72.50854166666666,76.19,64.58,76.96,14.7,19.5,16.5,17.2
2018-03-25,TAS,51373.11,48.82,130.04,70.95791666666666,74.11,70.8,48.83,11.8,20.6,12.6,19.5
2018-03-26,TAS,49470.69,23.89,120.27,56.48375,49.17,48.87,49.49,9.8,15.9,10.2,13.5
2018-03-27,TAS,50097.35,5.18,257.07,59.645833333333336,60.29,51.71,65.57,9.9,18.8,12.5,17.8
2018-03-28,TAS,49381.58,55.22,1158.55,112.86916666666667,65.29499999999999,63.91,62.25,12.2,24.9,14.5,22.7
2018-03-29,TAS,49616.31,62.25,139.16,71.41437499999999,67.095,62.25,62.8,13.1,22.2,15,20.8
2018-03-30,TAS,48244.44,62.25,124.51,76.22291666666666,73.86,62.25,77.02,14.3,19.5,14.4,18.2
2018-03-31,TAS,49302.84,69.22,130.07,77.720625,76.99,77.02,75.04,10.1,21.1,13.1,20.2
2018-04-01,TAS,51687.31,71.34,138.07,77.4812,76.965,76.97,72.45,12.9,22.4,15.6,20.5
2018-04-02,TAS,48574.31,65.61,190.31,79.90541666666667,77,72.45,77.02,11.9,20.1,15.8,18
2018-04-03,TAS,51927.21,70.37,88.16,76.553125,76.92,76.91,73.97,14.1,23.3,17.2,23
2018-04-04,TAS,52173.48,65.06,78.61,75.970625,76.705,77.19,76.43,11.8,24.6,17.9,22.2
2018-04-05,TAS,52638.12,69.05,120.77,83.05,78.295,73.23,78.31,10.7,23.3,14.8,21.1
2018-04-06,TAS,53080.409999999996,-0.07,143.73,67.37729166666666,69.89,77.52,69.08,10.4,16.1,13.7,14.5
2018-04-07,TAS,54364.94,69.02,113.86,73.79291666666667,71.625,70.23,79.79,9.6,19.2,12.1,18.8
2018-04-08,TAS,53919.84,75.3,144.98,88.62583333333333,84.32,93.19,78.26,12,20.6,12.9,19.2
2018-04-09,TAS,52337.63,37.98,101.58,75.21458333333334,78.26,78.26,78.26,11.7,15.8,11.8,14.7
2018-04-10,TAS,49885.59,11.64,114.25,67.578125,78.24,90.24,78.25,11.7,22.4,15.4,21.4
2018-04-11,TAS,52353.63,37.97,149.68,79.7225,78.295,78.24,81.25,13.9,14.3,14.3,13.6
2018-04-12,TAS,54515.36,25.53,189.17,78.01979166666666,78.32,82.72,71.79,10.6,15.5,12.3,14.6
2018-04-13,TAS,52926.88,-0.79,72.81,59.20375,70.29,70.33,70.31,10.9,20,15.5,19.6
2018-04-14,TAS,50884.64,40.24,138.14,67.51979166666666,70.3,70.3,70.31,11.8,17.3,14.5,14.2
2018-04-15,TAS,52179,63.62,115.29,71.855,70.3,70.3,70.3,5.4,17.2,7.2,12.4
2018-04-16,TAS,52849.14,65.28,108.59,74.30041666666666,71.94,70.3,65.28,6.9,13.5,12.8,12.6
2018-04-17,TAS,53997.09,55.59,149.92,77.000625,76.98,65.28,78.26,6.5,15.9,10.1,15
2018-04-18,TAS,57376.95,72.19,119.29,78.78416666666666,77.54,78.26,73.62,5.1,16.5,10.7,14.7
2018-04-19,TAS,56193,69.13,194.49,76.82604166666667,73.62,78.35,70.85,7.2,NA,11.1,16
2018-04-20,TAS,55084.71,60.26,105.62,74.36208333333333,72.505,71.96,81.96,6.6,17.4,9.6,15.9
2018-04-21,TAS,52210.17,60.27,82.72,71.54854166666667,71.55000000000001,81.27,65.29,9.6,19.5,11.8,16.8
2018-04-22,TAS,52328.67,60.28,89.95,73.73604166666667,73.58,70.3,78.24,10.3,NA,14.5,20
2018-04-23,TAS,54411.21,72.72,419.52,89.82083333333333,78.32,78.26,89.39,NA,20.8,13.3,17.5
2018-04-24,TAS,54191.75,73.25,147.94,88.44583333333333,84.195,89.39,83.13,10.1,22.1,11.4,21.2
2018-04-25,TAS,53296.28,46.2,274.71,100.5425,78.34,85.33,78.26,11.4,21.6,16.1,20.5
2018-04-26,TAS,52162.44,60.26,300.18,104.803125,82.64,154.7,78.33,11.1,16.9,13.3,16
2018-04-27,TAS,55306.72,74.31,233.82,90.8425,78.39500000000001,79.45,79.79,10.1,16.8,12.3,16.6
2018-04-28,TAS,56990.36,78.34,240.36,107.99208333333333,93.02,87.14,104.96,6.2,17.9,10.5,16.1
2018-04-29,TAS,54866.42,78.36,140.22,95.54458333333334,93.92,106.9,81.98,8.3,17.9,10.5,16.7
2018-04-30,TAS,55188.49,78.29,123.01,90.00083333333333,87.245,84.71,123.01,10.5,17,13.8,16.3
2018-05-01,TAS,57047.78,68.97,198.88,90.66375,83.28,86.53,78.36,12.8,23.1,16.5,22.6
2018-05-02,TAS,53992.18,56.03,193.83,88.79020833333334,78.37,83.71,80.1,10.5,17.2,12.1,16.1
2018-05-03,TAS,54068.49,66.31,1614.22,123.4175,78.35499999999999,72.21,77.48,11.3,21.7,13.6,21.3
2018-05-04,TAS,52908.67,72.28,142.37,88.44770833333334,83.83500000000001,87.33,113.77,13.3,18,14.4,16.2
2018-05-05,TAS,51080.15,70.33,117.47,81.085625,78.55000000000001,110.85,70.33,10.8,18.6,13.5,17.4
2018-05-06,TAS,49656.44,70.33,135.88,74.72125,72.51,70.33,72.51,12.9,16.9,13.8,15.6
2018-05-07,TAS,53883.67,61.95,85.22,72.845625,70.33,79.95,63.62,12.8,21,15.7,20
2018-05-08,TAS,54461.39,61.97,145.8,74.574375,73.71,70.33,77.59,7,16.5,10.3,15.5
2018-05-09,TAS,54912.97,63.3,113.96,75.02958333333333,72.09,78.53,70.12,10.3,19.2,14,13.7
2018-05-10,TAS,59770.16,54.23,137.67,75.50958333333334,75.275,75.9,78.36,6.3,12.9,8.4,10.8
2018-05-11,TAS,57411.56,60.28,152.25,75.39208333333333,75.94,78.36,75.78,8.4,12.3,12.2,10.9
2018-05-12,TAS,55857.76,68.73,93.29,74.369375,72.28,77.42,70.3,9,13.9,12,12
2018-05-13,TAS,55184.84,65.29,117.71,73.433125,70.58,71.63,78.14,7.6,13.7,8.7,12.4
2018-05-14,TAS,60845.09,60.31,111.52,76.19395833333333,78.14,78.14,70.33,5.9,17.2,9.1,16.7
2018-05-15,TAS,59622.49,60.2,115.26,75.56145833333333,76.48,70.33,78.32,8.5,13.6,9.7,9.8
2018-05-16,TAS,62100.7,70.3,154.71,81.08791666666667,78.26,78.25,78.29,3.2,12.1,5.8,11.4
2018-05-17,TAS,57512.34,65.29,114.05,75.39375,74.805,78.29,71.07,5.8,17.3,11.9,14.6
2018-05-18,TAS,58583.27,69.6,144.01,74.98125,71.525,71.07,78.36,10,14.2,12,14
2018-05-19,TAS,57972.92,61.97,92.1,76.3625,78.295,78.36,74.19,6.4,15.5,11.7,13.4
2018-05-20,TAS,53581.44,-0.7,89.38,57.25958333333333,60.3,74.34,55.3,11.7,14.3,13.3,13
2018-05-21,TAS,53122.86,10.6,90.55,57.261874999999996,55.84,55.3,70.24,10.4,15.8,12.1,14.8
2018-05-22,TAS,57967.72,55.22,76.75,65.59645833333333,67.23,70.22,55.3,11.6,13.7,12,12.6
2018-05-23,TAS,58410.31,52.63,91.62,65.00729166666666,61.78,55.3,71.04,7.5,17.6,13.6,16.4
2018-05-24,TAS,58610.29,55.15,203.11,71.75,70.33,74.46,120.22,7.8,14.7,10.5,12.9
2018-05-25,TAS,61347.18,58.49,85.12,71.049375,70.33,70.33,78.32,3.2,12.4,5.8,12.2
2018-05-26,TAS,61779.22,70.34,85.8,78.898125,78.36,76.99,71.67,4.4,14.4,6,13.3
2018-05-27,TAS,58552.63,70.33,85,75.78895833333334,78.34,71.68,70.33,2.6,11.3,4.5,10.8
2018-05-28,TAS,60670.11,70.3,122.63,79.155,78.34,70.3,73.01,4.5,19.1,11.1,19
2018-05-29,TAS,56893.79,67.79,142.47,76.91354166666666,75.25,71.67,67.79,11.1,18.2,15.1,17.7
2018-05-30,TAS,60274.67,65.28,80.95,69.92166666666667,68.625,65.3,79.77,7.6,12,8.2,11.8
2018-05-31,TAS,62184.97,65.3,269.04,81.92854166666666,78.33,76.99,69.09,6.7,12.4,8.9,11.5
2018-06-01,TAS,63453.86,66.93,85.72,78.085625,78.35499999999999,67.23,78.35,4.4,13.9,7.3,13.9
2018-06-02,TAS,62370.36,76.16,115.11,80.7075,78.36,76.16,78.36,5.9,12.1,6.6,11.9
2018-06-03,TAS,61907.14,76.51,115.19,85.66958333333334,85.09,78.36,85.66,4,9.8,5.7,9.7
2018-06-04,TAS,65223.22,78.36,106.95,84.36916666666667,85.06,79.55,80.59,3.7,14.5,6.8,14.5
2018-06-05,TAS,63837.13,75.38,101.6,84.0525,85.06,78.36,86.91,6.2,13.1,9.6,12
2018-06-06,TAS,63628.85,70,300.11,107.35979166666667,90.91499999999999,86.91,70,1.8,11.9,2.7,11.7
2018-06-07,TAS,59695.57,41.01,296.92,88.87104166666667,81.675,65.41,82.36,2.7,17.1,8.6,16.6
2018-06-08,TAS,56652.83,-77.5,266.27,38.73708333333333,44.205,83.52,67.86,8.6,17.9,14.5,15.5
2018-06-09,TAS,57073.4,14.78,163.86,78.76458333333333,82.81,14.78,73.44,8.8,14.5,10.2,13.6
2018-06-10,TAS,59565.67,5.04,93.69,70.401875,73.63999999999999,73.44,63.86,4.1,14.1,5.8,13.8
2018-06-11,TAS,57364.21,32.37,82.6,64.68104166666667,69.16499999999999,63.71,60.56,2.5,15.4,9.4,14.5
2018-06-12,TAS,57978.29,27.27,2385.16,113.73020833333334,70.16999999999999,59.75,135.33,5.7,10.9,7.1,9.9
2018-06-13,TAS,61494.64,36.17,167.48,76.77770833333334,70.755,65.16,61.91,5.8,14.4,8,12.7
2018-06-14,TAS,57525.48,4.62,104.01,65.015,72.42,66.95,67.7,4.4,13.3,7.3,13.2
2018-06-15,TAS,59558.37,29.61,98.88,68.930625,70.46000000000001,70.54,66.97,7.1,12.7,10,9.7
2018-06-16,TAS,58299.74,31.35,82.43,62.22958333333334,63.730000000000004,63.31,66.61,7,10.9,8.4,9.7
2018-06-17,TAS,57651.78,16.3,104.5,58.41854166666667,62.120000000000005,65.42,51.79,7.7,10.5,9.6,9.6
2018-06-18,TAS,61923.9,32.09,233.61,72.2525,64.525,48.35,71.41,6.3,10.1,8.2,9.5
2018-06-19,TAS,65079.63,53.79,256.04,76.70583333333333,69.285,72.43,56.95,5,12,6.5,12
2018-06-20,TAS,64924.11,33.29,151.51,67.10041666666666,64.91,61.77,56.56,2.8,10.3,4.4,9.3
2018-06-21,TAS,63751.64,47.53,134.66,71.79375,70.47,56.75,64.74,4.4,13.5,8.2,11.7
2018-06-22,TAS,64891.64,38.4,166.18,76.12229166666667,70.48,64.1,70.63,4.5,13.6,8.6,13.5
2018-06-23,TAS,59299.92,51.68,71.36,61.73520833333333,58.95,70.64,54.15,8.3,12,9.9,11.6
2018-06-24,TAS,57455.8,3.48,63.92,50.445,55.965,54.37,39.18,7.4,12.4,8.9,11.4
2018-06-25,TAS,62241.45,38.43,91.99,61.825833333333335,59.065,39.18,58.97,6.3,14.2,8.9,14
2018-06-26,TAS,64645.79,46.39,239.58,74.88666666666667,63.025,59.72,70.63,4.6,14.7,7.3,13.7
2018-06-27,TAS,64568.229999999996,14.06,151.03,55.57145833333333,58.614999999999995,69.13,34.15,3.7,10.8,3.9,10.4
2018-06-28,TAS,66192.49,14.2,174.94,67.90770833333333,70.79499999999999,29.36,80.68,3,9.9,3.5,9.4
2018-06-29,TAS,64708.35,34.3,173.97,69.26583333333333,68.19999999999999,75.93,61.08,3,9.9,5.6,9.7
2018-06-30,TAS,60172.76,36.05,1579.15,99.97833333333334,70.53,65.09,55.35,4.7,12.6,4.9,11.4
2018-07-01,TAS,58847.770000000004,51.24,108.22,66.38895833333333,67.00999999999999,53.81,51.24,4.8,15,9.3,14.3
2018-07-02,TAS,63191.59,42.94,161.86,71.28166666666667,70.505,56.43,58.26,5.5,15.8,7.2,15.1
2018-07-03,TAS,59947.15,26.98,109.78,59.365625,60.43,61.37,48.23,7.2,16,12.8,15.5
2018-07-04,TAS,57209.63,6.15,85.16,46.38520833333333,52.565,51.76,39.62,10.8,17.1,12.4,12.9
2018-07-05,TAS,57471.17,-3.68,71.61,40.565,48.59,45.57,54.61,8.9,16.6,12.3,13.7
2018-07-06,TAS,55049.72,8.12,61.76,43.65895833333333,51.54,46.06,52.72,9.6,10.6,10.1,7.7
2018-07-07,TAS,56727.590000000004,9.83,121.45,45.70875,51.475,51.52,9.83,7.2,11,8.8,10.5
2018-07-08,TAS,58690.01,11.37,185.8,63.02458333333333,55.19,12.1,32.64,4.1,9.2,5.7,7.6
2018-07-09,TAS,60173.9,11.14,98.95,56.50333333333333,59.52,48.8,62.89,5.5,13.1,9.1,12.8
2018-07-10,TAS,63854.31,28.75,172.33,74.08770833333334,65.3,59.67,58.27,2.8,12.3,5.4,12.1
2018-07-11,TAS,62696.99,32.16,119.14,60.40125,59.91,54.5,56,4.4,13.6,6.8,11.2
2018-07-12,TAS,63891.43,28.76,94.89,60.760416666666664,62.355000000000004,54.86,28.76,3.6,12.3,5.6,11.9
2018-07-13,TAS,66144.05,28.78,182.41,61.154375,56.86,28.78,49.07,2.6,13.3,3.9,11.9
2018-07-14,TAS,63529.51,28.75,63.95,52.1575,54.21,51.5,47.91,3.9,11.3,6.3,10.8
2018-07-15,TAS,62404.63,0.05,116.49,50.977291666666666,54.885,46.95,49.13,2.9,12.1,3.7,10.8
2018-07-16,TAS,63524.87,13.51,92.48,48.13520833333333,54.17,44.17,60.86,3.7,14.4,6.2,13
2018-07-17,TAS,59719.52,9.28,60.73,47.33645833333333,54.215,60.73,45.38,6.1,17.9,14.4,15.4
2018-07-18,TAS,59312.18,34.63,61.85,53.26708333333333,54.205,55.2,51.32,5.9,15,7.3,14.7
2018-07-19,TAS,58087.46,15.76,86.12,52.01166666666667,56.075,49.63,60.39,7.3,12.9,10.2,10.7
2018-07-20,TAS,59410.63,13.86,184.5,61.098958333333336,56.155,64.12,56.1,6.1,12.1,8.1,9.5
2018-07-21,TAS,60574.75,25.14,61.28,40.723125,37.075,56.09,35.88,4.2,12.5,7.3,11.2
2018-07-22,TAS,61770.06,-0.68,52.42,29.35375,32.495000000000005,29.71,13.45,3.3,13.3,5.3,12.9
2018-07-23,TAS,60779.08,10.09,90.68,33.134375,29.735,12.87,29.74,5.3,12.4,7.4,12.3
2018-07-24,TAS,60991.95,-0.86,51.77,26.031458333333333,29.72,29.74,-0.67,7.4,13.9,10.6,12.6
2018-07-25,TAS,61977.13,-0.67,65.28,31.047708333333333,28.78,-0.67,32.83,6.6,13.3,7.9,13
2018-07-26,TAS,61260.7,9.76,42,33.663125,35.870000000000005,32.83,39.76,7.2,12.9,10,11.3
2018-07-27,TAS,60680.09,-0.65,59.56,27.904166666666665,26.63,32.87,3.16,8.7,13.9,9.3,13.8
2018-07-28,TAS,60489.89,-0.68,38.24,23.972916666666666,27.135,4.06,9.75,5.7,14.4,8.6,13.8
2018-07-29,TAS,58733.24,-0.67,25.81,10.004166666666666,9.76,9.76,3.86,4.8,10.9,6,9.3
2018-07-30,TAS,61246.85,-0.9,49.67,21.186041666666668,21.04,12.59,5.02,5.9,12.7,8.8,10.8
2018-07-31,TAS,60429.48,-0.7,88.07,18.123333333333335,12.51,4.07,-0.67,7.8,13.8,8.6,11.4
2018-08-01,TAS,28162.75,-0.74,48.32,22.84,21.38,-0.74,7.76,6.5,14,9.7,11.9
